Origin Airport Code,Destination Airport Code,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Great Circle Distance,Timezone Difference,Continent Origin,Continent Destination,Route Popularity,Flight_Distance
ORG892,DST754,47.3209285,39.21285545,12.49021208,-46.03623365,8634.745357,11,Europe,South America,538,8597.525097
ORG623,DST684,34.53802674,110.6114603,59.07076781,-8.492061031,8196.826094,-7,Asia,Europe,644,8204.272938
ORG630,DST463,63.44046344,-20.10746852,51.55550856,122.1774029,6813.222012,5,Europe,Asia,885,6831.712153
ORG955,DST934,1.521931152,46.45927976,1.971815666,-56.38670546,11428.60861,-4,Africa,South America,698,11423.35108
ORG637,DST673,61.08011146,15.54156608,5.020724976,-48.12656448,8131.135196,1,Europe,South America,246,8167.176094
ORG285,DST837,-7.117981512,-46.76113943,5.006386578,-42.66880518,1422.596554,1,South America,South America,422,1400.612708
ORG447,DST867,47.2353626,-14.28538409,-15.96856506,50.7176822,9536.445167,5,Europe,Africa,893,9564.526119
ORG732,DST421,49.06826143,25.82721179,49.28604553,-80.5585192,7018.883173,9,Europe,North America,8,7034.179878
ORG152,DST974,-28.61728092,-71.47858814,1.149666104,-15.06297817,6847.742948,12,South America,Africa,817,6807.815484
ORG182,DST861,4.466424886,-11.3700644,33.56461053,58.16538008,7841.299757,7,Africa,Asia,440,7820.629992
ORG862,DST825,32.45342505,48.22481942,51.18265979,-56.95750452,8202.307182,8,Africa,North America,414,8193.687849
ORG604,DST830,10.12630538,5.893910665,42.70920162,-24.60337403,4675.954575,6,Africa,Europe,686,4709.945381
ORG755,DST867,-31.60674158,123.0783399,-41.66216572,-75.71265386,11643.48946,9,Australia,South America,632,11689.26947
ORG445,DST405,55.81387367,60.34709359,-3.345518181,-40.69096146,11003.36251,-5,Asia,South America,37,10955.13922
ORG998,DST385,69.07080796,-96.54558411,-9.373193701,-69.16644419,8978.3243,-5,North America,South America,839,9020.147623
ORG596,DST874,41.97401241,-12.98438626,-16.97615226,33.11078371,8080.90788,-8,Europe,Africa,868,8081.4812
ORG738,DST638,10.41089779,90.9045109,68.05657193,-123.173743,10881.88878,-4,Asia,North America,694,10883.74108
ORG474,DST713,47.61186046,-153.8524078,36.19130108,10.62736836,10569.59218,7,North America,Europe,568,10521.8899
ORG102,DST610,10.30102211,128.2254683,-24.48086404,-33.01727806,17481.67807,-11,Asia,South America,792,17515.0193
ORG422,DST992,-9.507472327,-50.52447785,39.84296755,49.10943372,11502.83994,0,South America,Europe,582,11504.35746
ORG812,DST517,52.80467571,-148.2460703,-2.467661922,23.47918343,14366.00278,-5,North America,Africa,434,14322.00419
ORG944,DST139,7.342698927,0.520372511,30.1711114,119.0577528,12254.32978,-6,Africa,Asia,93,12230.94262
ORG137,DST871,-13.24539868,28.85650817,31.30812509,127.8184296,11608.25734,6,Africa,Asia,478,11604.49757
ORG383,DST204,55.97019788,-110.3220887,30.43016389,80.48064944,10353.23073,1,North America,Asia,800,10330.53885
ORG272,DST591,-51.62785027,-43.25961823,-44.92031573,131.8770564,9269.271234,6,South America,Australia,120,9266.076839
ORG520,DST519,7.351456982,102.0596923,14.7718744,16.18836941,9358.684303,12,Asia,Africa,9,9392.078346
ORG262,DST734,-9.672267051,47.33672833,46.88690753,-152.0235572,15490.85732,2,Africa,North America,830,15487.81853
ORG853,DST797,-54.26791167,-83.33855563,-7.268737196,-79.85397592,5235.393433,-11,South America,South America,510,5190.174839
ORG887,DST886,-40.32118154,-56.054858,-29.0814119,48.81032122,9089.676201,5,South America,Africa,25,9062.323114
ORG809,DST831,-16.37015837,121.9886235,58.13322388,52.94748164,10378.37083,-2,Australia,Asia,700,10364.03709
ORG188,DST833,62.73654519,36.69662503,44.42172273,29.99966684,2081.298931,-6,Europe,Europe,120,2103.007252
ORG584,DST887,-18.75191559,-57.28029251,15.62672669,-4.251481791,6948.986711,3,South America,Africa,903,6932.938049
ORG581,DST687,57.18169414,-126.1586122,60.83722946,14.48903567,6451.364914,9,North America,Europe,670,6411.772825
ORG907,DST638,17.46258853,143.6069978,-53.33851317,-47.73923388,15906.39251,-4,Asia,South America,447,15865.7271
ORG363,DST352,-40.21945121,148.558823,60.24924811,48.29019672,14334.57257,1,Australia,Europe,322,14352.55238
ORG276,DST562,42.12670927,-169.6122363,-0.043199187,40.98642801,14423.0358,1,North America,Africa,397,14405.65395
ORG831,DST138,34.06498192,64.67151491,33.19234222,42.56919529,2044.689185,0,Asia,Asia,513,2054.470465
ORG160,DST775,-11.49351554,9.554188513,1.871601908,60.59987943,5833.753674,9,Africa,Asia,936,5868.989986
ORG779,DST577,0.911460224,-1.681338876,50.21781266,-125.7799064,12261.52487,-3,Africa,North America,696,12264.87276
ORG577,DST899,7.626718536,9.550941337,36.64653937,-99.86598554,11193.98736,-3,Africa,North America,803,11204.71383
ORG195,DST908,-25.2075359,-34.94240534,-6.575409686,54.43865306,9634.758929,10,South America,Africa,739,9644.969263
ORG278,DST862,-41.63262298,-31.30408584,-36.08447895,-36.12978797,744.8138037,-4,South America,South America,411,752.9491036
ORG485,DST193,34.12958728,50.19376881,-4.414473328,-79.92656537,13910.55887,-10,Asia,South America,410,13950.74019
ORG671,DST583,-13.4252458,124.9082139,-12.38425059,-63.09390187,17012.6762,-5,Australia,South America,609,17058.96872
ORG701,DST166,29.36720234,111.3612004,23.28741941,88.90530576,2333.379882,8,Asia,Asia,612,2355.530215
ORG172,DST533,53.72790725,18.92358894,-27.65340306,32.47478015,9143.094062,-7,Europe,Africa,834,9186.025176
ORG709,DST393,30.16592623,-100.7417937,15.49495287,64.02362692,14681.97261,7,North America,Asia,507,14727.99962
ORG523,DST344,35.86488489,149.314475,-32.12573431,36.72497068,13911.90819,8,Asia,Africa,608,13867.8529
ORG710,DST725,-17.78142823,150.3849299,61.63431777,-103.3071282,12599.83164,9,Australia,North America,90,12564.97513
ORG137,DST844,-14.15716171,51.55283645,-2.006904737,-82.57548346,14652.15156,-6,Africa,South America,937,14634.99971
ORG545,DST429,34.68832361,23.99177858,59.96939846,102.6748944,6116.578802,2,Africa,Asia,200,6125.278433
ORG446,DST155,-0.814576055,-2.652978542,31.29085148,-122.4701707,12855.28254,4,Africa,North America,801,12890.31717
ORG890,DST193,49.24063491,-13.52154768,47.59080389,50.05177977,4553.919108,-10,Europe,Asia,855,4554.767638
ORG248,DST466,26.86399148,-163.9238861,-22.54605158,147.2368107,7599.667824,11,North America,Australia,594,7584.019074
ORG486,DST116,37.82695356,100.3610269,29.35444673,-152.713278,9368.055213,-9,Asia,North America,749,9393.497236
ORG165,DST312,-28.4452812,142.9579997,-30.42412057,-30.14875874,13428.39491,-4,Australia,South America,122,13393.83855
ORG379,DST880,32.71770664,-156.121247,48.1707599,67.10513364,10046.42857,8,North America,Asia,728,10019.64467
ORG757,DST474,66.78651696,-135.9690356,59.48303396,-8.546469561,5328.987017,10,North America,Europe,146,5280.907054
ORG940,DST295,-20.00898633,139.805907,21.6285575,70.53548905,8834.674694,7,Australia,Asia,550,8880.683684
ORG271,DST651,8.515090245,111.8083763,67.19079031,23.34150461,9069.219851,-12,Asia,Europe,530,9087.249168
ORG344,DST965,6.291501628,144.5975278,19.77572209,13.72460841,13910.47869,5,Asia,Africa,650,13875.91868
ORG603,DST465,-0.563383847,42.47469805,41.3611949,96.26610788,7127.209938,-5,Africa,Asia,169,7169.374807
ORG295,DST742,-8.349627864,45.93696697,-12.98920187,144.3877841,10703.64021,3,Africa,Australia,591,10725.8193
ORG998,DST832,-17.70549098,-11.37759997,35.92865835,45.09895311,8413.702501,-5,Africa,Europe,822,8399.899129
ORG963,DST929,46.54316165,103.1427781,-11.74196078,128.8736609,6969.990992,0,Asia,Australia,993,7017.252794
ORG646,DST927,10.87926596,79.75487622,56.96756706,-157.5381971,10844.68779,-11,Asia,North America,620,10861.51313
ORG562,DST956,-13.37036623,-72.48530656,-13.10621388,37.85751669,11795.48118,-8,South America,Africa,367,11796.67179
ORG706,DST762,-27.47007888,-45.69671017,-24.13110303,112.7633138,13829.67888,-8,South America,Australia,110,13855.25906
ORG654,DST582,-15.25762237,154.4754765,-31.97836092,143.117322,2186.364616,-11,Australia,Australia,321,2176.239807
ORG640,DST610,-15.42100373,117.0235639,56.79145949,10.15180728,12461.44929,8,Australia,Europe,13,12501.33959
ORG203,DST978,51.84838828,70.86447988,-35.05402802,-68.58014062,16313.01644,5,Asia,South America,702,16360.53737
ORG113,DST149,-14.18138475,158.5027104,51.12894078,-69.30457054,14102.42358,9,Australia,North America,85,14144.54324
ORG821,DST801,3.224918346,8.984898661,68.18550767,-94.98719912,10245.57968,11,Africa,North America,325,10205.76157
ORG898,DST325,-37.10223983,125.6265805,9.358722687,40.27977647,10225.82779,-12,Australia,Asia,957,10247.53977
ORG518,DST492,-25.37851478,9.798233014,11.14167636,138.9044548,14448.52957,-8,Africa,Asia,165,14474.60374
ORG734,DST980,51.08270841,-164.5645499,-11.70345185,140.0496498,8779.248907,-9,North America,Australia,151,8737.721066
ORG338,DST858,-2.092587266,-42.42807459,-18.89661812,142.9509282,17608.22686,8,South America,Australia,195,17609.29226
ORG431,DST692,51.92146864,-12.92584267,-49.97888804,-54.13928419,11978.58698,9,Europe,South America,190,11958.24846
ORG833,DST271,21.98031907,62.141025,31.47491187,141.0482346,7745.850629,4,Asia,Asia,482,7757.017262
ORG835,DST557,-21.32671752,115.8925828,-5.264127242,23.14618473,10078.12789,6,Australia,Africa,965,10028.52295
ORG914,DST822,-16.29287618,138.3344514,57.78682037,-2.135353621,14366.16793,-3,Australia,Europe,814,14358.67844
ORG961,DST260,11.8387971,43.21611634,37.83297165,-106.4099768,13649.87323,-8,Asia,North America,598,13692.14079
ORG824,DST397,55.43749895,138.8990318,-10.08589542,-58.48101863,14747.7186,-11,Asia,South America,19,14793.84978
ORG805,DST879,53.53764351,140.1405996,-24.95392872,118.7374431,8968.593413,-7,Asia,Australia,591,9009.994056
ORG134,DST925,-47.86193369,-45.10546342,66.15806679,-23.87705859,12807.39102,5,South America,Europe,449,12841.91195
ORG404,DST329,61.04321794,-6.095402068,-14.34151794,-6.570212684,8382.506221,-3,Europe,Africa,454,8404.982513
ORG782,DST599,62.04460195,21.80939797,0.157285146,89.16167473,8835.457078,-1,Europe,Asia,21,8884.542864
ORG246,DST522,-10.02022356,-14.2608156,54.75444854,-0.167610674,7322.55151,1,Africa,Europe,854,7316.944749
ORG770,DST387,15.76553313,-121.3178595,43.49502269,-12.1782505,10274.51309,8,North America,Europe,963,10257.60542
ORG859,DST782,10.81563317,6.044372426,49.45131449,13.18268798,4346.347002,-6,Africa,Europe,16,4332.355751
ORG931,DST735,44.69762575,-18.20715464,58.33910283,38.39252736,4056.296394,-1,Europe,Europe,807,4076.334152
ORG404,DST649,-9.405988136,-82.34806004,36.81620598,-10.09294776,9094.776822,4,South America,Europe,344,9134.995764
ORG433,DST831,28.47596402,-56.29331366,-40.48481499,-37.66234309,7905.594682,-5,North America,South America,288,7890.903863
ORG440,DST856,7.814166326,139.7882266,30.18178618,-167.3376756,6024.435208,-8,Asia,North America,567,6020.798966
ORG261,DST637,10.56852695,-56.44207571,-12.41177711,147.0369846,17449.30355,3,South America,Australia,655,17436.74546
ORG829,DST308,13.68958422,-34.88301245,35.2614013,-70.55453233,4296.339321,0,South America,North America,180,4344.647558
ORG945,DST954,-4.655278679,-37.32308139,10.89101827,120.126421,17437.2215,7,South America,Asia,676,17420.40956
ORG217,DST315,68.70152664,-124.171716,19.2670705,-105.5932296,5645.249066,-8,North America,North America,114,5596.789477
ORG458,DST405,44.46077955,48.58585206,41.07697938,142.5912737,7227.479342,-7,Europe,Asia,134,7250.335122
ORG359,DST586,-37.86988318,-70.16164457,55.01602449,107.9711435,18103.33624,-11,South America,Asia,972,18082.07973
ORG996,DST159,32.03656336,-78.19115701,40.30074913,47.3062821,10213.41078,1,North America,Asia,87,10262.88182
ORG905,DST102,44.01217896,-11.75955623,52.4334266,-22.12861457,1208.701711,-7,Europe,Europe,517,1168.030649
ORG516,DST975,4.143123418,146.4009866,33.58719443,-149.2764952,7385.858522,9,Asia,North America,54,7405.12505
ORG380,DST167,46.21780973,114.9502785,30.20095239,-86.83071694,11239.27418,3,Asia,North America,605,11277.09726
ORG156,DST274,-8.593578368,4.141927288,52.06165192,32.95084029,7282.354614,11,Africa,Europe,352,7255.024127
ORG982,DST809,5.394276156,139.9346949,51.57852068,10.77241582,12063.01848,7,Asia,Europe,287,12091.29031
ORG563,DST316,-6.642377355,-48.61839599,-38.41036122,-81.26210424,4819.647723,3,South America,South America,184,4824.225459
ORG280,DST351,-22.1967913,-2.622254248,-14.8556955,121.5691092,12671.51524,-4,Africa,Australia,420,12668.53286
ORG567,DST716,11.10086944,-0.23873524,-22.36890733,42.08649087,5926.602982,-7,Africa,Africa,808,5925.629508
ORG581,DST256,-42.76654389,-61.26144574,-35.32940244,139.5526212,11077.71277,4,South America,Australia,471,11072.87394
ORG335,DST205,46.70551762,89.45546266,27.68561529,108.2810703,2678.437161,-4,Asia,Asia,948,2707.105682
ORG756,DST960,50.02623992,14.5028563,-38.37621383,-33.56808001,10897.42747,10,Europe,South America,801,10932.25134
ORG916,DST287,13.43046309,74.44072936,-38.4268613,121.4616797,7557.811022,-12,Asia,Australia,450,7525.878594
ORG178,DST480,63.24374309,-122.2482261,17.19865458,-79.1056223,6082.612709,8,North America,North America,600,6071.386322
ORG888,DST110,-54.47286793,-50.30973493,55.21702546,8.604235687,13323.28427,0,South America,Europe,580,13293.88718
ORG300,DST404,54.10277153,12.86939722,38.30475361,24.51238326,1966.079735,10,Europe,Europe,628,1974.735669
ORG256,DST457,60.11149676,44.40818153,45.9240521,110.4786941,4473.304528,-3,Europe,Asia,311,4478.178237
ORG256,DST207,39.55904352,12.02974219,19.04435454,100.9437095,8583.75118,-7,Europe,Asia,81,8548.73267
ORG193,DST737,-37.67571955,146.440534,61.83270262,-66.94156405,16489.92912,1,Australia,North America,449,16500.70105
ORG987,DST797,40.96243064,41.62967384,10.61361403,-12.65122428,6266.263466,-4,Asia,Africa,876,6246.327627
ORG351,DST553,7.654781015,-56.07191881,-11.07104778,-54.01017431,2094.676626,2,South America,South America,667,2100.033126
ORG237,DST580,35.76150439,49.73425871,14.46484169,46.25961348,2393.289884,-6,Europe,Africa,473,2405.469106
ORG776,DST430,-21.11384576,8.944689582,35.65930836,-86.7172483,11847.30974,10,Africa,North America,741,11816.06334
ORG184,DST869,-35.56406697,147.4391359,-18.01541588,155.1818962,2095.2201,-2,Australia,Australia,773,2106.555882
ORG784,DST927,37.7693132,21.5244637,32.09088803,48.34996291,2516.108616,2,Europe,Africa,829,2494.462718
ORG155,DST723,17.64525767,102.856563,63.86859237,12.00376608,8292.91759,-2,Asia,Europe,295,8287.084774
ORG725,DST133,-20.46307652,-7.459817797,48.32661858,36.596037,8812.099759,3,Africa,Europe,519,8782.940363
ORG843,DST697,-10.30565778,158.9681378,-22.84809067,-14.03500185,16250.6265,7,Australia,Africa,370,16202.86525
ORG480,DST440,25.76260301,-63.21986976,17.71503885,16.11259376,8125.967098,9,North America,Africa,180,8106.103327
ORG832,DST527,5.099124024,111.8218925,-0.940536732,43.47842322,7619.786027,-8,Asia,Africa,144,7579.189848
ORG450,DST150,-12.85079768,156.1907835,39.05476628,-156.2082654,7590.362784,-8,Australia,North America,239,7555.783736
ORG456,DST942,43.12400234,-162.3915468,-13.39522593,-2.37641719,16195.77841,12,North America,Africa,18,16157.34411
ORG610,DST491,11.7626371,16.57787011,-24.41994294,-9.881186268,4943.482993,3,Africa,Africa,115,4983.500812
ORG357,DST376,55.1235028,12.14515604,-12.76730289,141.56679,13607.28656,-7,Europe,Australia,367,13608.60674
ORG894,DST782,38.36167327,-112.5267785,64.49211099,-79.54802374,3613.892451,-9,North America,North America,341,3584.367642
ORG296,DST726,-35.91567203,126.8312091,26.54925286,-152.4771387,10934.64036,0,Australia,North America,614,10933.17229
ORG100,DST764,-31.51873607,126.9211768,-31.15529276,-71.27858549,12786.9863,-7,Australia,South America,483,12742.70066
ORG461,DST463,56.09286155,-23.74915256,28.19898762,115.6319274,9886.513519,-3,Europe,Asia,135,9838.050518
ORG919,DST859,33.14729845,-54.56925893,50.40839816,-103.0791406,4359.615723,0,North America,North America,163,4354.85453
ORG882,DST976,29.1604223,49.72957031,-13.18913083,118.5237065,8748.302269,-1,Asia,Australia,338,8777.700722
ORG743,DST370,62.66107464,8.210805179,3.041319515,75.60602752,8572.112588,-9,Europe,Asia,82,8548.59509
ORG803,DST382,-3.757769745,-17.70080735,-30.19203426,156.0764818,16182.45441,-12,Africa,Australia,628,16160.7232
ORG242,DST540,26.12302649,27.09852445,24.33856499,-50.01074441,7634.232019,5,Africa,North America,441,7643.749775
ORG172,DST526,-11.55210959,148.0942022,-7.397554579,-16.11775168,17278.38704,7,Australia,Africa,405,17249.35226
ORG183,DST715,-48.79534311,-74.64924016,-29.5963804,-30.7063198,4266.574686,-1,South America,South America,485,4226.784331
ORG530,DST806,-19.2985363,-59.47737121,-41.84353446,152.3121977,12471.42171,-7,South America,Australia,945,12447.72524
ORG748,DST260,-44.31217715,121.0173931,18.4524809,-151.4069596,11240.99966,-5,Australia,North America,20,11230.77751
ORG954,DST805,29.22466062,53.46298381,-20.27769432,-50.67499915,12416.47469,-2,Africa,South America,161,12377.26091
ORG533,DST892,-22.75831764,131.3867638,13.57534023,-3.213646776,15130.43776,-1,Australia,Africa,54,15146.6161
ORG695,DST824,7.995002114,-63.67414263,26.35030921,21.40361676,9126.329196,7,South America,Africa,808,9085.373004
ORG531,DST177,40.22977288,-80.00493444,65.94191086,-133.2658328,4348.97295,6,North America,North America,70,4376.004835
ORG807,DST399,-20.09211374,132.0668174,35.90389403,59.05772219,9874.775766,3,Australia,Asia,942,9835.020991
ORG294,DST527,-33.93836104,137.8262396,-13.9141543,-57.26173146,14459.4419,7,Australia,South America,692,14503.99986
ORG180,DST396,27.41433177,-103.2182476,58.40820631,-169.0907898,6047.779451,-12,North America,North America,163,6008.241717
ORG259,DST786,-14.73638385,135.1264099,-10.62721539,-56.26161554,16928.15002,-3,Australia,South America,558,16917.53584
ORG907,DST195,62.65281632,31.23890622,-17.6844698,-40.31003503,10846.50217,-1,Europe,South America,538,10866.98568
ORG762,DST946,-37.79681867,-43.60533244,13.95732466,-40.49848748,5763.936477,-11,South America,South America,691,5801.34605
ORG198,DST196,7.659550396,-34.3681199,44.2505559,-64.87287036,5025.858435,-8,South America,North America,396,4989.938211
